student_code,status,brand_code,code,curriculum_id,semester,campus_code,term_id,term_name
PH10323,HDI,WEB_FRONT,WEB_BACK,219,2,ph,38,Spring 2020
PH10323,HDI,WEB_FRONT,WEB,219,3,ph,43,Summer 2020
PH10325,HDI,WEB_FRONT,WEB,219,1,ph,34,Fall 2019
PH10325,HDI,WEB_FRONT,WEB_BACK,219,2,ph,38,Spring 2020
PH10325,HDI,WEB_FRONT,WEB,219,3,ph,43,Summer 2020
PH10327,HDI,WEB_FRONT,WEB,219,1,ph,34,Fall 2019
PH10327,HDI,WEB_FRONT,WEB_BACK,219,2,ph,38,Spring 2020
PH10327,HDI,WEB_FRONT,WEB,219,3,ph,43,Summer 2020
PH10328,HDI,UD_NET,UD,220,1,ph,34,Fall 2019
PH10328,HDI,UD_NET,UD_JAVA,220,2,ph,38,Spring 2020
PH10328,HDI,UD_NET,UD_JAVA,220,3,ph,43,Summer 2020
PH10329,HDI,WEB_BACK,WEB,213,1,ph,34,Fall 2019
PH10329,HDI,WEB_BACK,WEB_BACK,213,2,ph,38,Spring 2020
PH10329,TN1,WEB_BACK,WEB,213,2,ph,43,Summer 2020
PH10329,HDI,WEB_BACK,WEB,213,3,ph,44,Fall 2020
PH10329,TN1,WEB_BACK,WEB,213,3,ph,45,Spring 2021
PH10329,THO,WEB_BACK,WEB,213,3,ph,46,Summer 2021
PH10333,HDI,UD_JAVA,UD,209,1,ph,34,Fall 2019
PH10333,HDI,UD_JAVA,UD_JAVA,209,2,ph,38,Spring 2020
PH10333,HDI,UD_JAVA,UD_JAVA,209,3,ph,43,Summer 2020
PH10336,HDI,WEB_FRONT,WEB,219,1,ph,34,Fall 2019
PH10336,HDI,WEB_FRONT,WEB_BACK,219,2,ph,38,Spring 2020
PH10336,HDI,WEB_FRONT,WEB,219,3,ph,43,Summer 2020
PH10340,HDI,WEB_FRONT,WEB,219,1,ph,34,Fall 2019
PH10340,HDI,WEB_FRONT,WEB_BACK,219,2,ph,38,Spring 2020
PH10340,HDI,WEB_FRONT,WEB,219,3,ph,43,Summer 2020
PH10343,HDI,UD_JAVA,UD,209,1,ph,34,Fall 2019
